"name","authorities","region","address","telephone","principal","religion","main_deity","religious_group_id","religion_id","main_deity_id"
"法濟寺","新北市政府","新北市石碇區","隆盛里吊橋2號","02-26631898","蔡並修","佛教","釋迦牟尼佛",5564,"2","5"
"聖興宮","新北市政府","新北市石碇區","永定里大湖格23號","02-26633675","陳國有","道教","保儀尊王",5565,"1","212"
"瑞德巖","南投縣政府","南投縣竹山鎮","瑞竹里7鄰鯉南路306之15號","049-2711807","林先鋒","道教","觀世音菩薩",5566,"1","2"
"汐止巧聖仙師廟","新北市政府","新北市汐止區","自強里環山路5號之1","02-26439950","楊?傳","道教","魯班公",5567,"1","968"
"板橋江子翠潮和宮","新北市政府","新北市板橋區","江翠里吳鳳路50巷93號","02-22522357","曹正吉","道教","三官大帝",5568,"1","63"
"新北市板橋區逢元宮","新北市政府","新北市板橋區","中山路二段565巷29號(暫厝)","02-29510964","林保東","道教","天上聖母",5569,"1","11"
"萬善公廟","臺南市政府","臺南市後壁區","上茄苳里4鄰上茄苳48之1號附8","06-6881858","黃文福","道教","萬善公",5570,"1","15"
"佛山寺","新北市政府","新北市三峽區","有木里有木87號","02-26720087","曾國全","佛教","釋迦牟尼佛",5571,"2","5"
"三峽宰樞廟","新北市政府","新北市三峽區","秀川街28號","02-26711372","李楷瑞","道教","玄天上帝",5572,"1","8"
"普濟宮","新北市政府","新北市汐止區","八連里八連路一段198號巷6號","02-26462966","唐玉霞","道教","廣澤尊王",5573,"1","20"
"歡子園福德宮","新北市政府","新北市板橋區","歡園里大觀路一段38巷156弄39號","02-29676059","黃信義","道教","福德正神",5574,"1","1"
"水興宮","苗栗縣政府","苗栗縣竹南鎮","山佳里2鄰53號","037-629706","李榮旺","道教","中壇元帥",5575,"1","64"
"福安寺","臺南市政府","臺南市後壁區","長安里2鄰42號","06-6361702","林明池","道教","清水祖師",5576,"1","27"
"雨林小築","臺中市政府","臺中市東勢區","東蘭路197-58號","04-25871635","林美祝","佛教","釋迦牟尼佛",5577,"2","5"
"無極明聖宮","臺北市政府","臺北市南港區","中南里忠孝東路7段478巷臨12號","02-27832628","辜翁素雲","道教","東方木公",5578,"1","969"
"新化道院","臺南市政府","臺南市新化區","大坑里10鄰大坑尾238號","06-5901248","林勝祥","一貫道","觀音菩薩",5579,"3","95"
"松山奉天宮","臺北市政府","臺北市信義區","中坡里福德街221巷12號","02-27279765","林賢平","道教","玉皇上帝",5580,"1","44"
"寶光寺","基隆市政府","基隆市信義區","深澳坑路125巷7號","02-24650496","陳美英","佛教","釋迦牟尼佛",5581,"2","5"
"東龍宮","屏東縣政府","屏東縣枋寮鄉","隆山村僑德路199號","08-8786520","石已錞","道教","田中將軍",5582,"1","970"
"玄興宮","臺中市政府","臺中市大肚區","大肚里文昌路一段77號","04-26994712","劉進旺","道教","玄天上帝",5583,"1","8"
"慈安宮","臺南市政府","臺南市官田區","拔林里4鄰拔子林29號之1","06-6901090","賴峻賓","道教","觀音佛祖",5584,"1","19"
"六雙天清宮","臺南市政府","臺南市官田區","社子里11鄰六雙16號","06-6901819","楊國和","道教","清水祖師",5585,"1","27"
"財團法人天真基金會","高雄市政府","高雄市湖內區","海埔里信義路180號","06-2925270","","","",5586,"","1918"
"財團法人牧者基金會","新北市政府","新北市新店區","中正路531-1號7樓","02-55998638","江秀琴","其他(基督教)","",5587,"20","1918"
"開基臨水夫人媽廟","臺南市政府","臺南市中西區","建業街16號","06-2136268","戴振源","道教","順天聖母",5588,"1","343"
"龍山宮","臺南市政府","臺南市七股區","龍山里10鄰208號","06-7871058","王崑隆","道教","池府千歲",5589,"1","39"
"寶龍宮","臺南市政府","臺南市七股區","溪南里3鄰28號","06-7871149","吳俊遑","道教","李府千歲",5590,"1","22"
"聖護宮","臺南市政府","臺南市七股區","十份里2鄰24-8號","06-7880746","黃福得","道教","天上聖母",5591,"1","11"
"李山神宮","新北市政府","新北市三峽區","插角179號之6","02-26720763","朱順忠","道教","王母娘娘",5592,"1","207"
"大邑慈安宮","高雄市政府","高雄市大寮區","上寮里上寮路212號","07-7882178","李耀洲","道教","吳府千歲",5593,"1","47"
"四千宮玉山寺","臺南市政府","臺南市六甲區","中正路910號","06-6981728","陳慶文","道教","四府千歲",5594,"1","971"
"無極玉宸宮","雲林縣政府","雲林縣土庫鎮","頂寮崙內里56之11號","05-6653633","許擇和","道教","無極老母娘娘",5595,"1","972"
"萬善堂","宜蘭縣政府","宜蘭縣五結鄉","協和村五結中路一段165-1號","03-9503715","陳重文","道教","萬善同公",5596,"1","362"
"福仁宮","桃園市政府","桃園市大溪區","福仁里25鄰和平路100號","03-3883261","江朝宗","道教","開漳聖王",5597,"1","42"
"和平禪寺","桃園市政府","桃園市大溪區","美華里七鄰美和路253號","03-3877196","黃河淙","佛教","觀音佛祖",5598,"2","19"
"彰化縣大村鄉杏林宮","彰化縣政府","彰化縣大村鄉","茄苳村茄苳路二段153號","04-8525772","吳結利","道教","康趙元帥",5599,"1","973"
"新北市八里區大營公廟","新北市政府","新北市八里區","埤頭里挖子尾街152號之1","02-26103123","張光生","道教","清朝末年戰亡官兵",5600,"1","974"
"助順將軍廟","新北市政府","新北市五股區","福德里登林路108號","02-22925016","黃景昌","佛教","助順將軍",5601,"2","598"
"昭安宮","新北市政府","新北市三重區","光明里集美街207巷21號","02-29789687","林榮宗","道教","李府千歲",5602,"1","22"
"財團法人新北市召會泰山會所 ","新北市政府","新北市泰山區","民權街66巷22號9樓","02-29097613","劉謙馴","基督教","",5603,"6","1918"
"財團法人中華基督教台灣省基隆市浸信會","基隆市政府","基隆市中正區","信二路272號","02-24223045","宋振光","基督教","",5604,"6","1918"
"財團法人中國基督教靈糧世界佈道會屏東靈糧堂","屏東縣政府","屏東縣屏東市","豐年街222號","08-7353501","曾華清","基督教","",5605,"6","1918"
"財團法人中華基督教協同會屏東市感恩禮拜堂","屏東縣政府","屏東縣屏東市","建國路180號","08-7531703","李金梅","基督教","",5606,"6","1918"
"財團法人台灣省基督教瑪禮遜協會","內政部","臺中市北屯區","水湳路136-1號","04-22973927","貝宗棠","基督教","",5607,"6","1918"
"基華宮","臺南市政府","臺南市仁德區","後壁里民安路2段154號","06-2704800","洪明凱","道教","代天巡狩",5608,"1","624"
"台北護國延平宮","臺北市政府","臺北市內湖區","金瑞里內湖路3段348巷6號","02-27934700","王慶文","道教","延平郡王",5609,"1","187"
"鎮北宮","嘉義縣政府","嘉義縣水上鄉","義興村2鄰57號","05-2680123","王清涼","道教","張姑婆媽",5610,"1","975"
"皇天龍慈寺","屏東縣政府","屏東縣九如鄉","九明村九明街71巷50號","093-2776500","鄭老得","道教","道教神",5611,"1","976"
"代天宮","屏東縣政府","屏東縣佳冬鄉","燄塭村北興路34-18號","08-8662849","周益章","道教","天上聖母",5612,"1","11"
"清福寺","高雄市政府","高雄市大社區","保社里中正路375巷13號","07-3522574","莊仁平","道教","清水祖師",5613,"1","27"
"嘉隆宮","高雄市政府","高雄市大社區","中里里鹽埕巷10之2號","07-3516577","張明達","道教","福德正神",5614,"1","1"
"集興宮","高雄市政府","高雄市大社區","觀音里中華路8巷43號","07-3582766","李水龍","道教","田府元帥",5615,"1","71"
"太子宮","高雄市政府","高雄市六龜區","興龍里東溪山莊16-2號","07-6891449","章漢河","道教","太子爺",5616,"1","179"
"甲安宮","臺中市政府","臺中市大安區","永安里五甲南路56-1號","04-26761838","陳慶林","道教","蕭府王爺",5617,"1","416"
"護天宮","基隆市政府","基隆市安樂區","崇德路40巷3號","02-24226146","賴朝蒼","道教","女媧娘娘",5618,"1","104"
"六桂堂","宜蘭縣政府","宜蘭縣三星鄉","尚武村大德路2段71號","03-9899626","江乾來","道教","六桂宗祖",5619,"1","977"
"堯天宮","宜蘭縣政府","宜蘭縣三星鄉","貴林村貴林路16-2號","03-9894787","嚴勝龍","道教","北極先天朱王",5620,"1","978"
"慈濟宮","高雄市政府","高雄市永安區","永華路5巷8之1號","07-6913853","林明春","道教","保生大帝",5621,"1","31"
"玉佛宮","高雄市政府","高雄市永安區","永華路56號","07-6912275","薛昆崙","道教","觀音佛祖",5622,"1","19"
"新興宮","雲林縣政府","雲林縣斗南鎮","新光里光聖路62號","05-5972641","陳秀章","道教","陳聖王",5623,"1","75"
"振坤宮","臺中市政府","臺中市大里區","仁化路518號","04-249146499","楊寶義","道教","天上聖母",5624,"1","11"
"鑑凡寺","臺中市政府","臺中市大里區","新里里永隆一街80號","04-24077696","梁淑英","佛教","釋迦牟尼佛",5625,"2","5"
"仁愛慈惠宮","臺中市政府","臺中市大里區","成功2路120巷16弄41號","04-24966059","林函谷","道教","金母娘娘",5626,"1","979"
"玉旨高雄海國宮","高雄市政府","高雄市仁武區","澄仁東街338號","07-3720857","李明順","道教","吳府千歲",5627,"1","47"
"月女堂","高雄市政府","高雄市仁武區","灣內里灣內四巷1號","092-8325992","柳佳國","道教","月姑娘娘",5628,"1","980"
"財團法人南郡慈惠堂","高雄市政府","高雄市小港區","松樂街192號","07-8913011","曾天仁","道教","瑤池金母",5629,"1","45"
"財團法人台灣省桃園縣中華基督教中壢浸信會","桃園市政府","桃園市中壢區","民族路53號","09-32012270","桂慶安","基督教","",5630,"6","1918"
"財團法人中華基督教中興新村浸信會","南投縣政府","南投縣南投市","中正路220號","049-2359767","鄧阿珍","基督教","",5631,"6","1918"
"財團法人基督教花蓮福音中心","花蓮縣政府","花蓮縣花蓮市","中興路276號","03-8228973","王嘉寧","基督教","",5632,"6","1918"
"財團法人鳳山市教會聚會所","高雄市政府","高雄市鳳山區","曹公路36巷1號","07-7465481","陳榮芳","基督教","",5633,"6","1918"
"財團法人基督教鄉村福音佈道團","內政部","嘉義縣東石鄉","黎明一路22巷6號","06-2358440","陳誠仁","基督教","",5634,"6","1918"
"財團法人台灣省基督長老教會桃園教會","桃園市政府","桃園市桃園區","民生路208號6樓","03-3359211","陳維明","基督教","",5635,"6","1918"
"財團法人新約教會桃園教會","桃園市政府","桃園市桃園區","大業路2段58號7樓","03-3252603","邱秀鳳","基督教","",5636,"6","1918"
"財團法人台灣省基隆市中華基督教浸信會榮光堂","基隆市政府","基隆市仁愛區","仁一路297號","02-24224384","王淑蓉","基督教","",5637,"6","1918"
"財團法人中國天主教雲林遣使會","雲林縣政府","雲林縣四湖鄉","四湖村東湖160之2號","05-7872024","蔡維道","天主教","",5638,"7","1918"
"財團法人天主教道明會德鐸省會台灣分會","內政部","高雄市苓雅區","建國一路354號","07-2246590","李漢民","天主教","",5639,"7","1918"
"財團法人基督教東勢神召會","臺中市政府","臺中市東勢區","勢林街232巷32號","04-25873630","陸永治","基督教","",5640,"6","1918"
"財團法人中華基督教崇聖會","臺北市政府","臺北市松山區","美仁里八德路3段99巷11-4號","02-25702990","楊吳月美","基督教","",5641,"6","1918"
"財團法人基督教神召會","苗栗縣政府","苗栗縣竹南鎮","和平街58號","02-33223356","陳盛&#29002;","基督教","",5642,"6","1918"
"財團法人新北市遠東福音會","新北市政府","新北市永和區","永元路18巷1號2樓","02-23683613","馬長生","基督教","",5643,"6","1918"
"彌陀寺","澎湖縣政府","澎湖縣馬公市","安宅里150-1號","06-9217337","蔡金龍(釋會傳)","佛教","釋迦牟尼佛",5644,"2","5"
"霖震宮","彰化縣政府","彰化縣埔心鄉","羅厝路三段205號","04-8290871","陳崑輝","道教","明山國王",5645,"1","981"
"金山宮","雲林縣政府","雲林縣西螺鎮","正興里光明西路252號","05-5866709","廖勉","佛教","瑤池金母",5646,"2","45"
"常覺寺","彰化縣政府","彰化縣花壇鄉","長沙村彰員路二段816巷23號","04-7865433","王銘男","佛教","觀音佛祖",5647,"2","19"
"鎮安宮","宜蘭縣政府","宜蘭縣羅東鎮","民族路33巷17號","03-9550038","陳圳茂","道教","開台國聖",5648,"1","682"
"福陽宮","苗栗縣政府","苗栗縣造橋鄉","海埔仔朝陽村9鄰24之4號","037-621594","呂明清","道教","池府元帥",5649,"1","982"
"順天宮","花蓮縣政府","花蓮縣豐濱鄉","豐濱村三民路109號","03-8791126","李啟誠","道教","媽祖",5650,"1","16"
"新北市淡水區義山集應廟","新北市政府","新北市淡水區","義山里下圭柔山35之3號","02-26210771","張福氣","道教","保儀尊王",5651,"1","212"
"永興宮","臺南市政府","臺南市佳里區","溪州里溪州1號","06-7261752","陳宇騰","道教","三官大帝",5652,"1","63"
"頂?玉?永安宮","臺南市政府","臺南市佳里區","下營里頂?11之3號","06-7221382","陳和沛","道教","池府千歲",5653,"1","39"
"威靈宮","澎湖縣政府","澎湖縣馬公市","五德里2鄰65號","06-9950459","歐華生","道教","保生大帝",5654,"1","31"
"艋舺龍津宮","臺北市政府","臺北市萬華區","菜園里長沙街2段184號","02-23117849","林招皇","道教","順正大王公",5655,"1","983"
"楊聖廟","臺北市政府","臺北市萬華區","保德里東園街154巷39號","02-23038228","楊智誠","道教","楊令公",5656,"1","984"
"溪湖蓮社","彰化縣政府","彰化縣溪湖鎮","田中里中央路田二段326號","04-8821639","楊銘璋","佛教","西方三聖",5657,"2","17"
"浮圳庄福德祠","臺中市政府","臺中市神岡區","圳前里三民路265號對面","04-356997","陳木生","道教","福德正神",5658,"1","1"
"桃園慈護宮","桃園市政府","桃園市桃園區","復興路275號","03-3321498","吳正宗","道教","天上聖母",5659,"1","11"
"小崙鳳山寺","臺南市政府","臺南市南化區","小崙里55號","06-5771160","郭鎮山","道教","廣澤尊王",5660,"1","20"
"大眾媽廟","臺中市政府","臺中市大肚區","山陽里沙田路三段524巷4號","04-26991365","郭銘洲","道教","大眾媽",5661,"1","985"
"清德寺","嘉義縣政府","嘉義縣東石鄉","港墘村1鄰102號","05-3798688","李旺根","佛教","觀音佛祖",5662,"2","19"
"建安宮","嘉義縣政府","嘉義縣東石鄉","下揖子寮段1段76之2號","05-3601677","林春彰","道教","刑天王爺",5663,"1","986"
"普濟寺","嘉義縣政府","嘉義縣東石鄉","三家村5號之8","05-3732201","謝蕭玉珠","佛教","南無佛掱觀世音菩薩",5664,"2","987"
"淨慈寺","屏東縣政府","屏東縣新埤鄉","萬隆村萬安路113號","08-7871003","劉碧蓮","佛教","釋迦牟尼佛",5665,"2","5"
"五文宮","苗栗縣政府","苗栗縣獅潭鄉","和興獅潭村8鄰13號","037-931482","李清明","道教","神農大帝",5666,"1","67"
